publish_date,headline_category,headline_text
20160818,city.thane,Fishing boats out after Kolis take blessings from Sea God
20160818,india,PMO scraps 32-year blacklist of 212 Sikh NRIs ahead of Punjab polls
20160818,tv.news.hindi,Upen Patel turns down an offer to play Greek God
20160819,city.agra,Temple priest found dead; 'ashtadhatu' idols stolen
20160819,city.bengaluru,'Cow politics is main Sangh agenda in Hindutva lab'
20160819,city.chennai,Madras Week: Talk will show how church styles build faith
20160819,city.ludhiana,5-marla plots for homeless Christian families in Punjab
20160819,city.nashik,Vintage temple begins unique 'Krishna birth' celebrations
20160819,city.surat,2008 blast: Remand of Imam held for Surat bombs ends today
20160820,city.ahmedabad,Pramukh Swami immortalized in Shahibaug temple complex
20160820,city.bareilly,Eye on Brahmin votes; BJP to honour priests
20160820,city.bengaluru,Give ID cards to gau rakshaks; weed out fakes: Sangh
20160820,city.chandigarh,Jarnail to add 'Sikh face' value to AAP
20160820,city.chandigarh,$1L grant for Sikh; Pbi research in US
20160820,city.thiruvananthapuram,VS seeks CBI probe into temple's missing gold
20160820,city.thiruvananthapuram,Opposition from laity over move to demolish iconic Pattoor church
20160820,city.vijayawada,Finally; Kanaka Durga temple sees pilgrim rush
20160820,india,RSS ropes in professionals from top business schools to lure youth
20160820,sports.rio-2016-olympics.news.aquatics,Rio Games: Russia's prayer is answered with fifth synchronised swimming team gold
20160821,city.ahmedabad,Una floggers told Muslim teen to film attack
20160821,city.amritsar,'US police hesitant to probe attacks on Sikhs'
20160821,city.kochi,After years; Maya prayed in a church
20160821,city.madurai,Hundreds participate in environmental awareness rally at Meenakshi temple
20160821,city.mangaluru,Sangh activists seek to highlight cow issue to Shah
20160821,city.nagpur,2 families ostracized for not following Hindu last rites
20160821,india,RSS chief says he is not a govt's messenger
20160821,removed,ID-cards; bank a/cs for non-Muslim refugees
20160822,city.ahmedabad,Govt committed to protecting rights of Muslims; says Naqvi
20160822,city.amritsar,Learning the ABC of their religion at Camp Khanda
20160822,city.chandigarh,Prayers only for the male child everywhere
20160822,city.vijayawada,MLA's gesture to poor Muslims
20160822,india,Muslims; Dalits not safe under Modi: Mayawati
20160823,city.goa,Cong must give at least 1 Muslim ticket: Mulla
20160823,city.hyderabad,EO blames priests for missing jewellery at Badhrachalam
20160823,city.kolhapur,Mahalaxmi temple's LED illumination plan remains stuck
20160823,city.madurai,App-based audio guide to Meenakshi temple
20160823,city.mysuru,Sanskrit literature promotes patriotism and nationalism: VC Padma Shekar
20160823,city.mysuru,MCC demolishes temple near lake; residents protest
20160823,city.varanasi,RSS reaches out to flood victims
20160823,tv.news.english,Eddie Murphy: Thank God I never did drugs
20160824,city.amritsar,Hike for Hindu priests in Pakistan
20160824,city.kanpur,For Janmashtami; this Muslim is most sought-after
20160824,city.nashik,Relocation of Hanuman temple gains momentum
20160824,city.ranchi,VBU tag for Sikh regiment's military courses
20160824,city.trichy,Devotees throng temple as sun rays fall on 'Siva Lingam'
20160824,india,J&K: Mirwaiz writes to UN; religious heads for help
20160824,india,Triple talaq effect? 5 in 1;000 Muslim women divorced
20160824,india,Worshipping in some TN temples still a mirage for dalits
20160824,sports.more-sports,'End discriminatory policy against Sikh basketball players'
20160824,world.middle-east,Saudi Arabia foils attack on Shiite mosque in Qatif: Media
20160825,city.ahmedabad,Census finds divorce rate higher in Christian; Muslim communities
20160825,city.ahmedabad,Denied rally permission; Muslim outfit goes to HC
20160825,city.amritsar,Pak's first Sikh police officer alleges corruption in PSGPC
20160825,city.chandigarh,Monk to interact with MLAs before monsoon session
20160825,city.kanpur,City temples decorated for Janmashtami
20160825,city.nashik,Temple town set for makeover through Centre's PRASAD scheme
20160825,city.pune,CID reports focus on temples' funds fraud
20160826,business.india-business,Baba Ramdev's Patanjali home worship products will hit stores in the next two months
20160826,city.amritsar,Govt-backed Pak Sikh body organizes anti-India protest
20160826,city.bhopal,Amit Shah meets RSS brass; talks BJP's strategy for polls
20160826,city.indore,2 Sikh riot victims get justice after 32 yrs; HC awards compensation
20160826,city.jaipur,Muslims; Hindus; Sikhs celebrate Janmashtami at dargah
20160826,city.vijayawada,Government committed to welfare of Muslims: Palle
20160826,entertainment.hindi.bollywood.news,Film based on the 1984 anti-Sikh riots to release in October
20160826,world.middle-east,Saudi Arabia's harsh vision of Islam blamed for rising extremism
20160827,city.ahmedabad,Janmashtami fervour draws lakhs to temples
20160827,city.bhopal,'Give me deer for sacrifice or allow me to change religion'
20160827,city.bhopal,Pugmarks return: Tiger scare at Kerwa dam near RSS meet venue
20160827,city.bhopal,RSS; Amit Shah talk UP poll plan in Bhopal
20160827,city.hubballi,8 held for murder of Hindu activist
20160827,city.hyderabad,A temple dance for Lord Krishna in Hyderabad
20160827,city.kozhikode,CPM justifies use of temple ritual in party programme
20160827,city.mumbai,Some break the glass ceiling at Maha temple
20160827,entertainment.events.hyderabad,A temple dance for Lord Krishna in Hyderabad
20160827,india,Bombay HC revives 147-year-old Sufi tradition of worship at Haji Ali
20160827,life-style.home-garden,Natural home fresheners to make your home smell divine
20160828,city.amritsar,2 days after 'exposing corruption'; Pak's first Sikh cop says sorry
20160828,city.kolkata,Kolkata: Scottish Church principal quits
20160828,city.kozhikode,'Political Islam; Jihadi Salafism led to the formation of IS'
20160828,city.lucknow,Decision to order firing in Ayodhya painful: Mulayam Singh Yadav
20160828,city.madurai,Meenakshi temple gets possession of land which was transferred illegally
20160828,city.pune,Priest helps cops arrest Swargate Jain temple thief
20160828,home.sunday-times,Why nationalists should be proud of Amnesty's work
20160828,world.rest-of-world,Tragedy averted in Indonesia: Bomber fails to detonate explosives at packed church
20160829,city.delhi,After tweet on monk sparks row; Dadlani severs ties with AAP
20160829,city.goa,Marriage breakdown higher among Christians in state
20160829,city.guwahati,Ethnic groups ask Centre to put citizenship amendment bill on hold
20160829,city.kolhapur,20 burglaries at temple in a fortnight
20160829,city.lucknow,'Hindu rashtra concept based on inclusive welfare'
20160829,city.lucknow,Why is Mulayam raking up Ayodhya?
20160829,city.thiruvananthapuram,Temple security to be spruced up with more cameras
20160829,city.trichy,At this Tamil Nadu temple; women need to protect their hairs
20160829,entertainment.hindi.music.news,Case filed against Vishal Dadlani and Tehseen Poonawalla over his tweet on Jain religious leader
20160830,city.cuttack,HC asks ASI to set deadline for Puri temple repair
20160830,city.guwahati,'Sarkar stoking ethnic tensions'
20160830,city.nagpur,Dark khaki trousers to replace shorts as RSS uniform on Oct 11
20160830,city.ranchi,RSS idealogue turns focus to state resource mapping
20160830,city.thiruvananthapuram,Fire safety audit to be conducted around Padma temple
20160830,city.trichy,Srirangam temple's hundial collection up at 66L in August
20160830,tv.news.hindi,Govinda; son Yash and daughter Tina at prayer meet of Krushna Abhishek's father
20160831,city.goa,Despite odds; BJP pins hopes on RSS
20160831,city.goa,Goa RSS chief sacked in medium of instruction row
20160831,city.gurgaon,Jains demand FIR against Dadlani; Poonawalla for mocking monk
20160831,city.hubballi,RSS had no role in freedom movement; says Ramya
20160831,city.lucknow,Minister snubs BSP on anti-Muslim taint
20160831,city.mumbai,Stop ATS harassment of Muslim youths in IS name: Pawar to PM
20160831,city.nashik,Jain community takes out protest rally against celebrities who commented on monk
20160831,india,Kerry's visit to religious sites cancelled after heavy rains
20160831,sports.more-sports.others,'Lift ban on religious headgear of basketball players'
20160831,world.rest-of-world,3 ISIS militants arrested for planning attacks on Hindu temple in Malaysia
20160901,city.goa,MoI divided RSS into 3 factions
20160901,city.goa,Is RSS pushing Velingkar into politics?
20160901,city.goa,From village school teacher to state sangh leader
20160901,city.goa,RSS sacks its Goa chief for challenging BJP
20160901,city.goa,Revolt: RSS state leaders quit en masse
20160901,city.goa,'RSS; as an organization; was never with BBSM'
20160901,city.goa,A relation in turMoIl: How BJP-RSS bond got affected
20160901,city.goa,Goa RSS cadre revolt against the RSS leadership in Nagpur
20160901,city.hyderabad,Muslims keep fingers crossed over quota
20160901,city.lucknow,Mosque to be rebuit on Ayodhya temple land
20160901,city.lucknow,Mosque to be rebuilt on Ayodhya temple land
20160901,city.madurai,Rebuffed suitor hacks teacher to death in Tamil Nadu church; ends life
20160901,city.pune,A priest by day; he turned burglar at night
20160901,city.pune,Priest-matchmaker who turned burglar by night
20160901,city.vadodara,Christians demand 'own' burial ground
20160901,entertainment.hindi.bollywood.news,Vir Das: Playing Sikh man in a serious film was tough
20160901,india,Govt plans to send Muslim team to Jammu & Kashmir
20160901,world.us,White nationalists use Twitter with 'relative impunity': Report
20160902,city.ajmer,PMC's proposal to take over Brahma temple rejected
20160902,city.bengaluru,Have you visited the techie and traffic Ganesha temples yet?
20160902,city.goa,Sangh workers' grouse against Parrikar; not BJP
20160902,city.goa,Aal izz well; BJP on ties with RSS
20160902,city.indore,Items worth two lakhs stolen from Jain temple
20160902,city.indore,Items worth two lakh stolen from Jain temple
20160902,city.lucknow,'RSS played no role in freedom struggle'
20160902,city.lucknow,Choose welfare over caste; religion: Akhilesh Yadav
20160902,entertainment.hindi.music.news,Divine Chords: We love the works of Irish boy band 'Westlife'
20160902,entertainment.kannada.movies.news,Birthday treat: Here's Sudeep as God
20160902,india,Goa RSS rebels seek a direct line to Nagpur
20160902,india,In HC; Rahul Gandhi sang different tune on RSS
20160902,world.rest-of-world,Uzbekistan President Islam Karimov is 'critically ill'
20160903,city.ahmedabad,OBCs; Muslims join dalit fight for justice
20160903,city.goa,'RSS revolt a major jolt to BJP'
20160903,city.goa,BJP's interference in RSS affairs not acceptable: Velingkar
20160903,city.goa,There's no RSS Goa prant: Parsekar
20160903,city.hyderabad,After Jio launch; Mukesh Ambani offers prayers at Tirupati
20160903,city.madurai,'Yagasala pujas' to be held at satellite temples
20160903,city.mumbai,Avail govt schemes; Jaitley tells Muslims
20160903,city.mumbai,Mumbai Jains queue up to see a temple being built; on film
20160903,city.nagpur,Goa swayamsevaks will return to Sangh work; says Vaidya
20160903,city.nagpur,Will talk with Subhash Velingkar's aide: RSS
20160903,india,Ban on polygamy encourages illicit sex; Muslim law body tells Supreme Court
20160903,india,Will talk with Subhash Velingkar's aide: RSS
20160904,city.ahmedabad,RSS activist stabbed in Jamalpur; assailant held
20160904,city.amritsar,Sikhs being forced to leave Kashmir: SGPC
20160904,city.chennai,Allow SC communities to take part in temple festival; says HC
20160904,city.delhi,Delhi churches ready to celebrate making of history
20160904,city.goa,Goa-based yogi priest to join Pope in canonizing Teresa
20160904,city.guwahati,Mizoram priest to attend event during the canonization ceremony of Mother Teresa in the Vatican on Sunday
20160904,city.hubballi,Special prayers to mark Mother's sainthood in Belagavi
20160904,city.kochi,Something beautiful for God
20160904,city.kolkata,'Prayers answered' for foreign volunteers at Mother House
20160904,city.nagpur,Serving from God's Own Country. Ready for a big helping?
20160904,city.pune,Shop for priests with apps this festival season
20160904,india,Women groups slam All India Muslim Personal Law Board over triple talaq
20160905,city.bengaluru,He treasures the prayer cards sent by Mother Teresa
20160905,city.bhopal,Sangh's new sartorial look on sale-cum-display in city
20160905,city.chandigarh,62-year-old Sikh cabbie is a fashion driver
20160905,city.chennai,Lavina sets the ramp on fire at this ethnic wear fashion show at Express Avenue Mall in Chennai
20160905,city.goa,Dramatic RSS Revolt and the Goa Bellwether
20160905,city.guwahati,Thanksgiving ceremony in Dibrugarh Church
20160905,city.hubballi,Seeking divine intervention to resolve Mahadayi issue
20160905,city.indore,Onam celebrations begin with special prayers; flower rangolis
20160905,city.kanpur,City churches celebrate bestowal of sainthood on Mother Teresa
