publish_date,headline_category,headline_text
20090728,india,Mizo transvestites draw ire of church leaders after gay order
20090728,top-headlines,Sikh guards for Queen Elizabeth
20090728,unknown,Relief to Sikh woman cop for discrimination
20090729,city.allahabad,Controversy over Prophet's picture: Muslims demand action against guilty persons
20090729,city.allahabad,Muslim votes worked in Cong favour: Shastri
20090729,city.delhi,Prayers in Qutab: Bukhari talks tough
20090729,city.goa,'A law should govern church properties'
20090729,city.guwahati,Nude figures; Mizo bishop's tribute to God
20090729,india,HC slams AI for not recognizing adoption by Christian couple
20090729,india,Indian priests attacked in Nepal
20090729,unknown,Two Sikh soldiers to guard the Queen
20090730,india,Nude figures are Mizo bishop's tribute to God
20090731,blogs,Anshul Chaturvedi: Thank God for secular stardom; Emraan
20090731,city.bhubaneswar,Shilpa Shetty lands in Sakhigopal temple row
20090731,city.delhi,Prayer row: Extra vigil sought for monuments
20090731,city.delhi,Denied entry to Qutub; 200 offer prayer on road
20090801,entertainment.hindi.bollywood.news,All's well by God's grace: Aishwarya
20090801,entertainment.hindi.bollywood.news,No flat for Muslim & serial-kisser Emraan!
20090801,india,FIR against Shilpa for shooting in temple premises
20090801,india,No prayers in protected monuments: Govt
20090801,top-headlines,Queen Elizabeth II gets first Sikh guards
20090801,world.pakistan,Pakistani mob attacks churches; houses of Christians
20090802,city.delhi,PC against prayers in protected monuments
20090802,city.delhi,Muslims find doors slammed on them in city
20090802,city.mysuru,Oldest temple to get new look
20090802,city.vadodara,Be genuine; RSS top man tells workers
20090802,entertainment.bengali.movies.news,'Sikhs are confused with Talibans'
20090802,world.pakistan,3 killed as clashes erupt between Muslims; Christians in Pakistan
20090802,world.us,Despite Obama gestures Muslims still distrust US: Poll
20090803,city.allahabad,Devotees throng temples on last Shrawan Monday
20090803,city.jaipur,Muslim organisations demand RS seat
20090803,city.ludhiana,Muslim clergy to file complaint against Chand; Fiza
20090803,city.mumbai,Shilpa brushes aside temple complaint
20090804,city.goa,Cabo de Rama church desecrated
20090804,city.mysuru,Tension over desecration of prayer hall
20090804,city.nagpur,When RSS chief sprang a pleasant surprise
20090804,city.nagpur,Baluch reference was a mistake: RSS chief
20090804,city.pune,Temple of subdued grandeur
20090804,unknown,Stuck on UK motorway; Sikhs face racial abuse
20090805,city.ahmedabad,Mob attacks man for moving HC to remove temple
20090805,city.chandigarh,'Probe temple marrying off runaway couples'
20090805,city.goa,No question of govt controlling church assets
20090805,city.jaipur,Muslim families make good money from rakhi biz
20090806,city.nagpur,Barricades near RSS HQ removed
20090806,city.surat,4 temples looted in single night
20090806,entertainment.events.delhi,Mr & Miss DT at Hindu rocked!
20090806,india,Govt mulls religious head count in SSC
20090807,city.delhi,Vigil up; no prayers at monuments
20090807,city.kanpur,Christ Church College launches website; physics lab
20090807,city.varanasi,Mazdoor sangh stage demonstration
20090808,city.varanasi,Eight miscreants arrested near temple
20090809,india,'Bigamy report aimed at Hindus'
20090809,others.news-interviews,Meenu; From God's own country
20090809,world.pakistan,Pak's first Hindu diplomat to present 'tolerant' image
20090810,city.mumbai,Emraan Hashmi's U-turn: No discrimination for being Muslim
20090810,city.surat,Fishermen seek divine help to curb
20090810,city.varanasi,Security at shrines; temples to be beefed up
20090810,india,Hashmi's U-turn: No discrimination for being Muslim
20090810,unknown,Malaysian ethnic Indian leader suspended from assembly
20090810,unknown,Emraan Hashmi's U-turn: No discrimination for being Muslim
20090811,city.pune,RSS begins swine flu awareness drive
20090811,city.rajkot,Priest ends life in Mavdi village
20090812,india,Advani denies RSS nudging him for successor
20090813,city.bengaluru,A prayer for well-being
20090813,city.bhubaneswar,VHP accuses Centre of bias against Hindus
20090813,city.chandigarh,DSP accused of sheltering priest
20090813,city.hubballi,Grand Radha-Krishna Temple planned near Hubli
20090813,city.patna,More Muslim 1st divs with cash incentive
20090813,city.varanasi,Religious fervour marks Krishna Janmashtmi
20090813,india,No religion sanctions violence; says PM
20090813,india,LK; RSS chief meet ahead of baithak
20090813,india,US body puts India under 'Watch List' on religious freedom
20090813,india,Muslim body seeks expulsion of BJP MP for 'unprovoked firing'
20090813,unknown,Hindu woman priest in Obama's advisory council
20090814,india,Sharia upheld in Modi's Gujarat; girl told to stay away from Hindu lover
20090814,india,Rajasthan Sikhs want own SGPC
20090815,city.mangaluru,Tension over temple desecartion
20090815,entertainment.hindi.bollywood.news,The world sees Muslims differently: Mahesh Bhatt
20090815,india,'Convenient' RSS khaki shorts may change
20090815,top-headlines,The world sees Muslims differently: Mahesh Bhatt
20090815,top-headlines,Is the US unduly harsh to those with Muslim names?
20090816,city.bengaluru,Skull of animal found in temple
20090816,city.mysuru,Nerve centre of nationalist movement
20090816,india,Sikh priest films woman taking bath
20090817,city.chennai,Swine flu fear: Chennai's Madras Christian College shut for 10 days
20090818,city.allahabad,Locals seek removal of police malkhana from mosque land
20090818,city.chennai,Hearing of Chidambaram temple takeover case
20090818,india,BJP must look for younger successor to Advani: RSS
20090818,unknown,Deficiencies in racial profiling in US: Indian-American Muslims
20090819,city.jaipur,Rain gods yet to smile on Marwar
20090819,city.mumbai,'Hashmi was denied falt on religious grounds'
20090819,city.pune,City priest to be section convenor at Sanskrit meet
20090819,india,BJP should get younger leaders; says RSS chief
20090819,top-headlines,RSS chief speaks out
20090820,city.jaipur,RSS set to restore party 'ideology'
20090820,india,BJP mulls Hindutva as core issue
20090820,world.uk,UK Sikhs accuse BBC of racism
20090821,city.bhubaneswar,God of prosperity; but not for everyone
20090821,city.mumbai,Religious places within silence zone ambit: Govt
20090821,india,Patel banned RSS under Nehru's pressure: Advani
20090821,india,Ramzan fasting to begin from Sunday: Shahi Imam
20090821,unknown,Patel banned RSS under Nehru's pressure: Advani
20090822,blogs,Gurcharan Das: The Dharma Of Capitalism
20090822,city.ahmedabad,Though soft on RSS; Sardar had banned it
20090822,city.ahmedabad,Will RSS relieve Modi from poll worries?
20090822,city.mumbai,Muslim meet at Taj urges jihad on terror
20090822,entertainment,Salman believes in one God
20090822,entertainment.hindi.bollywood.news,Salman believes in one God
20090822,india,Advani: Sardar banned RSS at Nehru's behest
20090822,india,Muslim scholars declare jihad against terrorism
20090822,india,RSS distances itself from Jaswant sack
20090822,india,Amarinder supports separate committee for Sikhs in Haryana
20090822,top-headlines,Salman believes in one God
20090822,unknown,Salman believes in one God
20090822,world.us,Obama greets Muslims across globe on Ramadan
20090823,city.hyderabad,Tirupati temple inspector suspended
20090823,city.hyderabad,'Temple assets to be on the net soon'
20090823,city.hyderabad,More Tirupati jewels pawned by chief priest recovered
20090824,city.allahabad,Ramzan begins amidst religious fervour
20090824,city.allahabad,Special prayer 'Tarawi' marks Ramzan
20090824,city.kolkata,Hope beckons God's army
20090824,city.nagpur,How Ganpati Bappa transcends all religious barriers
20090825,city.bhubaneswar,'Kaminey' faces ire of Jagannath priests
20090825,city.chandigarh,Residents seek divine help to crush H1N1
20090825,city.goa,Church calls for a field day
20090825,city.lucknow,CBI traces 7 missing files in Ayodhya land dispute case
20090825,india,RSS should bombard BJP hq and take over leadership: Shourie
20090825,india,Christians protest use of cross on paper napkins
20090825,india,Won't interfere in BJP's affairs: RSS
20090826,city.ludhiana,Dera; Sikh followers clash averted
20090826,city.vadodara,Diehard Ganesh devotee puts God online
20090826,world.south-asia,Now; servants of gods rebel in Nepal
20090827,city.chennai,Burglar alarm foils attempt to loot temple
20090827,city.vadodara,This 161-yr-old Ganesh temple cries for attention
20090827,india,Anti-Sardar Patel book sold from RSS HQ in Gujarat
20090827,india,Turmoil in BJP: Rajnath meets RSS chief Mohan Bhagwat
20090827,world.rest-of-world,Muslim model facing caning cannot appeal against the verdict
20090828,city.ahmedabad,Temple demolition: HC seeks explanation for inaction
20090828,entertainment.english.hollywood.news,Hindus and Jews praise Madonna!
20090828,india,Leadership issue should be decided by BJP: RSS
20090828,unknown,BJP has to think & decide its own future: RSS
20090829,city.allahabad,Theft in temple
20090829,city.delhi,1984 anti-Sikh riots case: Delhi court awards life imprisonment to three
20090829,city.ludhiana,Did Sikh militancy ever die?
20090829,city.mysuru,Call to root out religious dogmas
20090829,india,RSS chief's remarks confirm BJP pulverised: Congress
20090829,india,RSS will offer advice only if BJP seeks it: Bhagwat
20090829,india,Khanduri meets RSS chief; airs his grievances
20090829,india,RSS chief meets Murli Manohar Joshi
20090829,unknown,BJP crisis: Advani meets RSS chief
20090830,city.hyderabad,Now; ornaments missing row hits city temple
20090830,city.mumbai,God; Galileo and delusions
20090830,city.mumbai,Minorities panel slams attacks on prayer meets in Vasai
20090830,city.mysuru,Dasara is fetival of Hindus; Muslims: Minister
20090830,india,RSS chief Mohan Bhagwat meets Advani
20090831,city.ahmedabad,Thieves steal goods worth Rs 74K from temples
20090831,city.kanpur,Students clash in Christ Church College
20090831,city.mumbai,Church wall collapses at Andheri; injures three
20090831,city.rajkot,Muslim families forced out of Mehsana village
20090831,india,'Hurt' Advani relaxes after meeting with RSS leaders
20090831,india,End in sight to BJP crisis; RSS bosses; Advani discuss roadmap
20090831,india,Vasundhara Raje may meet top BJP; RSS leaders today
20090831,india,Former RSS chief Sudarshan meets Advani
20090831,india,Bhagwat's visit to Delhi just a coincidence: RSS
20090901,city.hubballi,Dalits barred from entering temple here
20090901,city.kanpur,Devotees queue up in temples on Budhwa Mangal
20090901,city.kanpur,Chain snatched near Panki temple
20090901,india,BJP a divided house over RSS role
20090902,city.delhi,Burglars loot cash; jewellery from E Delhi temple
20090902,city.jaipur,Monk held on suspicion; released on bail later
20090902,sports.icc-world-cup-2015,Dharma guides MRF to a 12-run win over BPCL
20090903,city.chandigarh,Villagers fight termites with prayers
20090903,city.rajkot,Prayers being said for peaceful mela
20090903,city.varanasi,'Coronation of Shiva Rediscovering Masrur Temple' released
20090904,city.ahmedabad,Four temples looted in 6 days
20090904,city.hyderabad,Great loss to Muslims; says MIM chief
20090904,india,3 die; 90 hurt in temple stampede
20090904,india,A Christian; YSR a regular at Tirumala
20090904,world.south-asia,Indian priests fear for their lives in Pashupatinath
20090905,city.mumbai,Temple; mosque untouched
20090905,india,India had warned Maoist chief about temple attack
20090905,india,India fumes over assault on Indian priests in Nepal
20090905,india,Joshi; DUSU winners meet RSS chief Mohan Bhagwat
20090905,unknown,Nepal 'regrets' attack on Indian priests
20090905,world.south-asia,Indian priests stripped; thrashed in Nepal temple
20090905,world.south-asia,Nepal 'regrets' attack on Indian priests by Maoists
20090905,world.south-asia,Maoists deny hand in attack on Pashupatinath priests
20090906,city.chennai,Pastor arrested for raping inmate of church shelter
20090906,city.goa,Church to observe girl child day today
20090906,city.jaipur,Jaswant's son invited to RSS meet
20090906,india,Attack on priests criminal: India
20090906,india,Pro-China Maoists attacked Indian priests?
20090906,india,Bhagwat plans RSS expansion in Gujarat
20090906,india,Bhagwat's intervention shows BJP is RSS' political tool: CPM
20090906,unknown,16 ethnic Indians held in Malaysia for illegal protest
20090906,unknown,Pro-China Maoists attacked Indian priests
20090906,world.south-asia,Pashupatinath temple re-opens for general public
20090907,city.mangaluru,Attacks on priests disturbing: Mutt seer
20090907,unknown,SAfrican Indian Muslim women come out in support of 'Hijab'
